sentence_id	paragraph_id	chapter_id	sentences
311	55	2	Dit zyn dingen, waar een mensch op let, die zoo'n twintig jaar de beurs bezocht heeft, en zooveel heeft bygewoond.
312	55	2	Ik heb al wat huizen zien vallen!
313	56	2	Ik meende dat hy rechts zou gaan, en zei dat ik links moest.
314	56	2	Doch zie, hy ging ook links, en ik kon dus niet vermyden in gesprek te treden.
315	56	2	Maar ik bedacht gedurig dat hy niet wist
316	56	2	hoe laat het was, en bespeurde bovendien dat zyn jasje tot aan de kin was dichtgeknoopt - dat een zeer slecht merk is - zoodat ik den toon van ons onderhoud wat flauw blyven liet.
317	56	2	Hy verhaalde my dat hy in Indie was geweest, dat hy getrouwd was, dat hy kinderen had.
318	56	2	Ik had daar niets tegen, maar vond er niets belangryks in.
319	56	2	By de Kapelsteeg - ik ga anders nooit door die steeg, omdat het voor een fatsoenlyk man niet staat, vind ik - maar ditmaal wilde ik by de Kapelsteeg
320	56	2	rechts-af-slaan.
321	56	2	Ik wachtte tot wy dat straatje byna voorby waren, om goed te doen blyken dat zyn weg rechtuit leidde, en toen zei ik zeer beleefd... want beleefd ben ik altyd, men kan nooit weten hoe men later iemand noodig heeft:
322	57	2	- Het was me byzonder aangenaam u weer te zien, m'nheer...
323	57	2	r...
324	57	2	r !
325	57	2	En... èn... èn... ik rekommandeer me!
326	57	2	Ik moet hierin.
327	58	2	Toen keek hy me heel gek aan, en zuchtte, en vatte opeens een knoop van myn jas...
328	59	2	- Beste Droogstoppel, zeide hy, ik heb u iets te vragen.
329	60	2	Er ging my een rilling door de leden.
330	60	2	Hy wist niet hoe laat het was, en wilde my iets vragen!
331	60	2	Natuurlyk antwoordde ik dat ik geen tyd had, en naar de beurs moest, schoon het avend was.
332	60	2	Maar als men zoo'n twintig jaren de beurs heeft bezocht... en iemand wil u iets vragen, zonder te weten hoe laat het is...
333	61	2	Ik maakte myn knoop los, groette heel beleefd - want beleefd ben ik altyd - en ging de Kapelsteeg in, wat ik anders nooit doe, omdat het niet fatsoenlyk is, en fatsoen gaat my boven alles.
334	61	2	Ik hoop dat niemand het gezien heeft.
335	62	3	Toen ik een dag daarna van de beurs kwam, zei Frits dat er iemand geweest was om my te spreken.
336	62	3	Naar de beschryving was het de Sjaalman.
337	62	3	Hoe hy me gevonden had...
338	62	3	nu ja, 't adreskaartje!
339	62	3	Ik dacht er over, myn kinderen van school te nemen, want het is lastig, nog twintig, dertig jaren later te worden nagezeten door een schoolkameraad die een sjaal draagt in plaats van een jas, en die niet weet hoe laat het is.
340	62	3	Ook heb ik Frits verboden naar de Westermarkt te gaan, als er kramen staan.
341	63	3	Den volgenden dag ontving ik een brief met een groot pak.
342	63	3	Ik zal u den brief laten lezen:
343	64	3	Waarde
344	64	3	Droogstoppel!
345	65	3	Ik vind dat hy wel had kunnen zeggen:
346	65	3	Weledele Heer Droogstoppel, omdat ik makelaar ben.
347	66	3	Ik ben gisteren ten-uwent geweest met het doel u een verzoek te doen.
348	66	3	Ik geloof dat gy in goede omstandigheden verkeert...
349	67	3	Dit is waar: we zyn met ons dertienen op 't kantoor.
350	68	3	... en ik wenschte gebruik te maken van uw krediet, om een zaak tot-stand te brengen, die voor my van groot gewicht is.
351	69	3	Zou men niet denken dat het om een order op de voorjaarsveiling te doen was?
352	70	3	Door velerlei omstandigheden ben ik op 't oogenblik eenigszins om geld verlegen.
353	71	3	Eenigszins?
354	71	3	Hy had geen hemd aan.
355	71	3	Dat noemt hy eenigszins !
356	72	3	Ik kan myn lieve vrouw niet alles geven wat tot veraangenaming des levens noodig is, en ook de opvoeding myner kinderen is, uit een geldelyk oog, niet zooals ik wenschen zou.
357	73	3	Veraangenaming des levens?
358	73	3	Opvoeding van de kinderen?
359	73	3	Meent ge dat hy voor zyn vrouw een loge in de Opera huren wilde, en zyn kinderen op een instituut doen te Genève?
360	73	3	't Was najaar, en vry koud...
361	73	3	welnu, hy woonde op een vliering, zonder vuur.
362	73	3	Toen ik dien brief ontving, wist ik dit niet, maar later ben ik by hem geweest, en thans nog ben ik verstoord over den zotten toon van zyn geschryf.
363	73	3	Wat drommel, wie arm is, kan zeggen dat hy arm is!
364	73	3	Armen moeten er zyn, dit is noodig in de maatschappy, en 't is Gods wil.
365	73	3	Als hy maar geen aalmoes vraagt, en niemand lastig valt, heb ik er volstrekt niet tegen dat hy arm is, maar die opsiering van de zaak komt niet te-pas.
366	73	3	Luister verder:
367	74	3	Daar op my de verplichting rust, in de behoeften der mynen te voorzien, heb ik besloten een talent aantewenden, dat, naar ik geloof, my gegeven is.
368	74	3	Ik ben dichter...
369	75	3	Poeh!
370	75	3	Ge weet, lezer, hoe ik en alle verstandige menschen daarover denken.
371	76	3	... en schryver.
372	76	3	Sedert myn kindsheid drukte ik myn aandoeningen in verzen uit, en ook later schreef ik dagelyks neder wat er omging in myn ziel.
373	76	3	Ik geloof dat er onder dat alles eenige opstellen zyn, die waarde hebben, en ik zoek daarvoor een uitgever.
374	76	3	Maar dit is juist het moeielyke.
375	76	3	Het publiek kent my niet, en de uitgevers beoordeelen de werken meer naar den gevestigden naam van den schryver, dan naar den inhoud.
376	77	3	Juist zooals wy de koffi naar de renommee van de merken.
377	77	3	Wel zeker!
378	77	3	Hoe anders?
379	78	3	Als ik dus mag aannemen dat myn werk niet geheel zonder verdienste is, zou dat toch eerst na de uitgave blyken, en de boekhandelaars vragen de betaling van drukloon, enz. vooruit...
380	79	3	Daar hebben ze groot gelyk in.
381	80	3	... wat my op die oogenblik niet gelegen komt.
382	80	3	Daar ik evenwel overtuigd ben dat myn arbeid de kosten dekken zou, en gerust daarop myn woord durf verpanden, ben ik, aangemoedigd door onze ontmoeting van voorgisteren....
383	81	3	Dat noemt hy aanmoedigen!
384	82	3	... tot het besluit gekomen u te vragen of ge voor my by een boekhandelaar zoudt willen borg-staan voor de kosten eener eerste uitgave, al ware het slechts van een klein boekdeeltje.
385	82	3	Ik laat de keus van die eerste proeve geheel aan u over.
386	82	3	In het pak dat hiernevens gaat, zult ge vele handschriften vinden, en daaruit zien dat ik veel gedacht, gewerkt en bygewoond heb...
387	83	3	Ik heb nooit gehoord dat hy zaken deed.
388	84	3	... en als de gaaf van wèl zeggen me niet geheel-en-al ontbreekt, is het gewis niet door gebrek aan indrukken, dat ik niet slagen zou.
389	85	3	In afwachting van een vriendelyk antwoord, noem ik my uw ouden schoolmakker...
390	86	3	En zyn naam stond er onder.
391	86	3	Maar dien verzwyg ik, omdat ik er niet van houd, iemand in opspraak te brengen.
392	87	3	Waarde lezer
393	87	3	, ge begrypt hoe gek
394	87	3	ik stond te kyken, toen men my daar zoo op-eens wilde verheffen tot makelaar in verzen.
395	87	3	Ik ben zeker dat die Sjaalman - zoo zal ik hem maar blyven noemen - als de man me by-dag had gezien, zich met zulk een verzoek niet tot my zou gewend hebben.
396	87	3	Want deftigheid en fatsoen laten zich niet verbergen.
397	87	3	Maar 't was avend, en ik trek het me dus niet aan.
398	88	3	Het spreekt vanzelf dat ik van die gekheid niets weten wilde.
399	88	3	Ik zou het pak door Frits hebben laten terugbrengen, maar ik wist zyn adres niet, en hy liet niets van zich hooren.
400	88	3	Ik dacht dat hy ziek was, of dood, of zoo-iets.
401	89	3	De vorige week was er krans by de Rosemeyers, die in suiker doen.
402	89	3	Frits was voor het eerst meegegaan.
403	89	3	Hy is zestien jaar, en ik vind het goed dat een jong mensch in de wereld komt.
404	89	3	Anders loopt hy naar de Westermarkt of zulke dingen.
405	89	3	De meisjes hadden piano gespeeld en gezongen, en by 't dessert plaagden ze elkaar met iets dat in de voorkamer scheen gebeurd te zyn, terwyl wy achter aan 't gentsch whisten waren, iets waarin Frits betrokken scheen.
406	89	3	”Ja, ja, Louise, riep Betsy Rosemeyer, geschreid heb je!
407	89	3	Papa, Frits heeft Louise aan 't schreien gemaakt.
408	90	3	Myn vrouw zei hierop dat Frits dan voortaan niet meer mee zou naar den krans.
409	90	3	Ze dacht dat hy Louise geknepen had, of zoo-iets wat niet te-pas komt, en ook ik maakte my gereed er een hartig woordje bytevoegen, toen Louise riep:
410	91	3	- Neen, neen, Frits is heel lief geweest!
411	91	3	Ik wou dat hy 't nog-eens deed!
412	92	3	Wàt dàn?
413	92	3	Hy had haar niet geknepen, hy had gereciteerd, daar hebt ge 't.
414	93	3	Natuurlyk ziet de vrouw van 't huis gaarne dat er aan het dessert een aardigheidje plaats heeft.
415	93	3	Dat vult.
416	93	3	Mevrouw Rosemeyer - de Rosemeyers laten zich mevrouw noemen, omdat ze in suiker doen, en aandeel in een schip hebben - mevrouw Rosemeyer begreep dat wat Louise aan 't schreien had gemaakt, ook òns vermaken zou, en vroeg een dacapo aan Frits, die zoo rood zag als een kalkoen.
417	93	3	Ik begreep óm de wereld niet, wàt hy dan toch opgesneden had, want ik kende zyn repertoire op een haar.
418	93	3	Dat was:
419	93	3	de godenbruiloft, de boeken van het Oude-Testament op rym, en een epizode uit de bruiloft van Kamacho, dat de jongens altyd zoo aardig vinden, omdat er iets van een ”brillekiek“ in komt.
420	93	3	Wat er onder dit alles wezen kon dat tranen uitlokte, was my een raadsel.
421	93	3	't Is waar, zoo'n meisje schreit gauw.
422	94	3	”Toe, Frits!
423	94	3	Och ja, Frits!
424	94	3	Kom, Frits!
425	94	3	Zoo ging het, en Frits begon.
426	94	3	Daar ik niet houd van dat bestudeerd spannen van des lezers nieuwsgierigheid, zal ik maar terstond zeggen dat ze te-huis het pak van Sjaalman hadden opengemaakt, en daaruit hadden Frits en Marie een neuswysheid en een sentimentaliteit geput, die me later veel last in huis gehaald hebben.
427	94	3	Toch moet ik erkennen, lezer, dat dit boek ook uit dat pak komt, en ik zal me naderhand hierop behoorlyk verantwoorden, want ik hecht er aan, dat men my beschouwe als iemand die de waarheid lief heeft, en die goed voor zyn zaken is.
428	94	3	Onze firma is Last & Co, Makelaars in koffi, Lauriergracht, N 37.
429	95	3	Toen reciteerde Frits een ding dat van nonsens aan-één hing.
430	95	3	Neen 't hing niet aan-een.
431	95	3	Een jong mensch schreef aan zyn moeder, dat hy verliefd was geweest, en dat zyn meisje met een ander getrouwd was - waarin ze groot gelyk had, vind ik - dat hy echter, in weerwil hiervan, altyd veel van zyn moeder hield.
432	95	3	Zyn deze laatste drie regels duidelyk of niet?
433	95	3	Vindt ge dat er veel omslag noodig is, om dat te zeggen?
434	95	3	Welnu, ik heb een broodje met kaas gegeten, daarna twee peren geschild, en ik was ruim half gereed met het orberen van de derde, voor Frits klaar was met die vertelling.
435	95	3	Maar Louise schreide weer, en de dames zeiden dat het heel mooi was.
436	95	3	Toen vertelde Frits, die, geloof ik, meende dat hy een groot stuk had uitgevoerd, dat hy 't ding in dat pak had gevonden van den man die een sjaal droeg, en ik legde aan de heeren uit, hoe dat in myn huis kwam.
437	95	3	Maar van de Griekin sprak ik niet, omdat Frits er by was, en ook zeide ik niets van de Kapelsteeg.
438	95	3	Ieder vond dat ik heel goed had gehandeld, me van dien man aftehelpen.
439	95	3	Straks zult ge zien dat er ook andere dingen in dat pak waren van meer solieden aard, en daarvan komt een-en-ander in dit boek, omdat de Koffiveilingen van de Handelmaatschappy er mee in verband staan.
440	95	3	Want ik leef voor myn vak.
441	96	3	Later vroeg my de uitgever of ik hier niet by voegen wilde, wat Frits gereciteerd had.
442	96	3	Ik wil 't wel doen, mits men wete dat ik me niet ophoud met zulke dingen.
443	96	3	Alles leugens en gekheid!
444	96	3	Ik houd myn aanmerkingen terug, anders wordt myn boek te dik.
445	96	3	Ik wil hier alleen byzeggen, dat die vertelling zoo omstreeks 1843 in de buurt van Padang geschreven is, en dat dit een inferieur merk is.
446	96	3	De koffi, meen ik.
447	97	3	Moeder, 'k ben wel ver van 't land
448	97	3	Waar me 't leven werd geschonken, Waar myn eerste tranen blonken, Waar ik opwies aan uw hand...
449	97	3	Waar uw moedertrouw der ziel Van den knaap haar zorgen wydde, En hem liefdryk stond ter-zyde, En hem ophief als hy viel...
450	97	3	Schynbaar scheurde 't lot de banden Die ons bonden, wreed van-een..
451	97	3	'k Sta hier wel aan vreemde stranden
452	97	3	Met myzelf en God, alleen...
453	97	3	Maar toch, moeder, wat me griefde, Wat me vreugd gaf of verdriet, Moeder, twyfel aan de liefde, Aan het hart uws zoons toch niet!
454	98	3	't Is nog nauwlyks twee paar jaren
455	98	3	Toen ik 't laatst op gindschen grond Zwygend aan den oever stond
456	98	3	Om de toekomst in te staren...
457	98	3	Toen ik 't schoone tot my riep
458	98	3	Dat ik van de toekomst wachtte, En het heden stout verachtte, En my paradyzen schiep...
459	98	3	Toen, door alle stoornis heen Die zich opdeed voor myn schreên, 't Hart zich koen een uitweg baande, En zich droomend zalig waande...
460	99	3	Maar die tyd, sints 't laatst vaarwel
461	99	3	Hoe gezwind ook ons onttogen, Onbevatbaar bliksemsnel, Als een schim voorbygevlogen...
462	99	3	O, hy liet in 't voorwaarts gaan, Diepe, diepe sporen staan!
463	99	3	'k
464	99	3	Proefde vreugde en smart met-één, 'k
465	99	3	Heb gedacht en 'k heb gestreden
466	99	3	, 'k
467	99	3	Heb gejuicht en 'k heb gebeden:
468	99	3	't Is me als vlogen eeuwen heen!
469	99	3	k
470	99	3	Heb naar levensheil gestreefd, 'k Heb gevonden en verloren, En, een kind nog kort te-voren, Jaren in één uur doorleefd!
471	100	3	Maar toch, moeder! wil 't gelooven, By den Hemel die my ziet, Moeder! wil het toch gelooven, Neen, uw kind
472	100	3	vergat u niet!
473	101	3	'k Minde een meisje.
474	101	3	Heel myn leven
475	101	3	Scheen my door die liefde schoon.
476	101	3	'k Zag in haar een eerekroon, Als een eindloon van myn streven, My door God ten doel gegeven.
477	101	3	Zalig door den reinen schat
478	101	3	Die Zyn zorg my toegewogen, Die Zyn gunst geschonken had, Dankte ik met een traan in de oogen.
479	101	3	Liefde was met godsdienst één...
480	101	3	En 't gemoed dat opgetogen, Dankend opsteeg tot den Hoogen, Dankte en bad voor haar alleen!
481	102	3	Zorgen baarde my die liefde, Onrust kwelde my het hart, En ondraaglyk was de smart
482	102	3	Die my 't week gemoed doorgriefde.
483	102	3	k
484	102	3	Heb slechts angst en leed gegaard, Waar ik 't hoogst genot verwachtte, En voor 't heil waarnaar ik trachtte, Was me gif en wee bewaard...
485	103	3	'k
486	103	3	Vond genot in 't lydend zwygen!
487	103	3	k Stond standvastig hopend daar,
488	103	3	Onspoed deed den prys my stygen: 'k Droeg en leed zoo graag voor haar! 'k
489	103	3	Telde ramp noch onspoedsslagen, Vreugde schiep ik in verdriet, Alles, alles wilde ik dragen...
490	103	3	Roofde 't lot my haar slechts niet!
491	104	3	En dàt beeld, my 't schoonste op aarde, Dat ik omdroeg in 't gemoed Als een onwaardeerbaar goed, En zoo trouw in 't hart bewaarde...
492	104	3	Vreemd was 't eenmaal aan myn zinnen!
493	104	3	En al houdt die liefde stand Tot de laatste snik van 't leven Me in een beter vaderland Eind'lyk haar zal wedergeven... '
494	104	3	k
495	104	3	Had begonnen haar te minnen!
496	105	3	Wat is min die eens begon, By de liefde mèt het leven 't Kind door God in 't hart gedreven Toen het nog niet staam'len kon?
497	105	3	Toen het aan de moederborst, Nauw den moederschoot onttogen, 't Eerste vocht vond voor den dorst, 't Eerste licht in moederoogen?
498	106	3	Neen, geen band die vaster bindt, Vaster harten houdt omsloten, Dan de band, door God gesloten Tusschen
499	106	3	't moederhart en 't kind!
500	107	3	En een hart, dat zóó zich hechtte
501	107	3	Aan het schoon dat even blonk, Dat me niets dan doornen schonk, En geen enkel bloempje vlechtte... Zou datzelfde hart de trouw Van het moederhart vergeten?
502	107	3	En de liefde van de vrouw Die myn eerste kinderkreten
503	107	3	Opving in 't bezorgd gemoed?
504	107	3	Die my, als ik weende, suste, Traantjes van de wangen kuste, Die my voedde met haar bloed?
505	108	3	Moeder! wil het niet gelooven, By den hemel die my ziet, Moeder! wil het niet gelooven, Neen, uw kind
506	108	3	vergat u niet!
507	109	3	'k Ben hier vèr van wat het leven Ginds ons zoets en schoons kan geven
508	109	3	En 't genot van de eerste jeugd, Vaak geroemd en hoog geprezen, Kan wel hier myn deel niet wezen:
509	109	3	't Eenzaam harte kent geen vreugd.
510	109	3	Steil en doornig zyn myn paden,
511	109	3	Onspoed drukt me diep ter-neer, En de last my opgeladen
512	109	3	Knelt me, en doet het hart me zeer...
513	109	3	Laat het slechts myn tranen tuigen, Als zoo menig moed'loos uur
514	109	3	Me in den boezem der Natuur, 't Hoofd zoo treurig neer doet buigen...
515	110	3	Vaak, als my de moed ontzonk, Is de zucht me schier ontvloden:
516	110	3	”Vader! schenk me by de dooden, “Wat het leven my niet schonk!
517	110	3	”Vader!
518	110	3	geef me aan gene zyde, “
519	110	3	Als de mond des doods my kust, ”Vader! geef me aan gene zyde
520	110	3	“Wat ik hier niet smaakte...
521	110	3	Rust !
522	111	3	Maar, bestervend op myn lippen, Steeg de beê niet tot den Heer... '
523	111	3	k
